
RCP4.5__RADIATIVE FORCINGS____________________________
CONTENT:           ANNUAL AVERAGE, GLOBAL MEAN RADIATIVE FORCING.
RUN:               RCP45, FINAL RELEASE, 29. Nov 2009
RCP4.5 CONTACT:    MiniCAM group, Allison Thomson (Allison.Thomson@pnl.gov)
DATE:              30/5/2010 01:02:33 (updated description)
MAGICC-VERSION:    6.3.09, 25 November 2009
FILE PRODUCED BY:  RCP Concentration Calculation & Data Group, M. Meinshausen, S. Smith, K. Riahi, D. van Vuuren et al.
DOCUMENTATION:     M. Meinshausen, S. Smith et al. (2011) "The RCP GHG concentrations and their extension from 1765 to 2300", DOI 10.1007/s10584-011-0156-z, Climatic Change.
CMIP5 INFO:        http://cmip-pcmdi.llnl.gov/cmip5/
RCP DATABASE:      http://www.iiasa.ac.at/web-apps/tnt/RcpDb
FURTHER INFO:      For data sources, aknowledgements and further information, see http://www.pik-potsdam.de/~mmalte/rcps.
NOTE:              THIS FORCING DATASET IS NOT CMIP5 RECOMMENDATION, AS CONCENTRATIONS, NOT FORCING, SHALL BE PRESCRIBED IN MAIN CMIP5 RUNS. SEE OZONE, LANDUSE AND AEROSOL DATA SOURCES DESCRIBED IN CMIP5 NOTES AND RCP DATABASE.
                   Radiative Forcing after strat. temp. adjustment.;
                   RCP4.5 starts 2005; 20th century data and earlier is provided for convenience.

COLUMN_DESCRIPTION________________________________________
1       TOTAL_INCLVOLCANIC_RF   Total anthropogenic and natural radiative forcing
2       VOLCANIC_ANNUAL_RF      Annual mean volcanic stratospheric aerosol forcing
3       SOLAR_RF                Solar irradience forcing
4       TOTAL_ANTHRO_RF         Total anthropogenic forcing
5       GHG_RF                  Total greenhouse gas forcing (CO2, CH4, N2O, HFCs, PFCs, SF6, and Montreal Protocol gases).
6       KYOTOGHG_RF             Total forcing from greenhouse gases controlled under the Kyoto Protocol (CO2, CH4, N2O, HFCs, PFCs, SF6).
7       CO2CH4N2O_RF            Total forcing from CO2, methan and nitrous oxide.
8       CO2_RF                  CO2 Forcing
9       CH4_RF                  Methane Forcing
10      N2O_RF                  Nitrous Oxide Forcing
11      FGASSUM_RF              Total forcing from all flourinated gases controlled under the Kyoto Protocol (HFCs, PFCs, SF6; i.e. columns 13-24)
12      MHALOSUM_RF             Total forcing from all gases controlled under the Montreal Protocol (columns 25-40)
13-24                           Flourinated gases controlled under the Kyoto Protocol
25-40                           Ozone Depleting Substances controlled under the Montreal Protocol
41      TOTAER_DIR_RF           Total direct aerosol forcing (aggregating columns 42 to 47)
42      OCI_RF                  Direct fossil fuel aerosol (organic carbon)
43      BCI_RF                  Direct fossil fuel aerosol (black carbon)
44      SOXI_RF                 Direct sulphate aerosol
45      NOXI_RF                 Direct nitrate aerosol
46      BIOMASSAER_RF           Direct biomass burning related aerosol
47      MINERALDUST_RF          Direct Forcing from mineral dust aerosol
48      CLOUD_TOT_RF            Cloud albedo effect
49      STRATOZ_RF              Stratospheric ozone forcing
50      TROPOZ_RF               Tropospheric ozone forcing
51      CH4OXSTRATH2O_RF        Stratospheric water-vapour from methane oxidisation
52      LANDUSE_RF              Landuse albedo
53      BCSNOW_RF               Black carbon on snow.



 &THISFILE_SPECIFICATIONS
 THISFILE_DATACOLUMNS    =          53,
 THISFILE_FIRSTYEAR      =        1765,
 THISFILE_LASTYEAR       =        2500,
 THISFILE_ANNUALSTEPS    =           1,
 THISFILE_FIRSTDATAROW   =          61,
 THISFILE_UNITS          =  SEE ROW 59,
 THISFILE_DATTYPE        =  RCPDAT
 /

   COLUMN:                   1                   2                   3                   4                   5                   6                   7                   8                   9                  10                  11                  12                  13                  14                  15                  16                  17                  18                  19                  20                  21                  22                  23                  24                  25                  26                  27                  28                  29                  30                  31                  32                  33                  34                  35                  36                  37                  38                  39                  40                  41                  42                  43                  44                  45                  46                  47                  48                  49                  50                  51                  52                  53
      2109      0.42648432E+01      0.00000000E+00      0.14625187E+00      0.41185913E+01      0.45018320E+01      0.44309029E+01      0.43195710E+01      0.35930255E+01      0.40415142E+00      0.32239403E+00      0.11133190E+00      0.70929178E-01      0.10970553E-01      0.31126026E-02      0.14363705E-03      0.39612117E-02      0.47400326E-02      0.14960415E-02      0.74952320E-02      0.45936890E-01      0.13445276E-01      0.50573724E-04      0.73189365E-02      0.12660913E-01      0.63203830E-02      0.52673777E-01      0.54382722E-02      0.34413374E-02      0.15330749E-02      0.11558230E-03      0.11600852E-11      0.33529056E-03      0.15360538E-03      0.85897994E-04      0.75296066E-05      0.00000000E+00      0.24170089E-03      0.57451155E-06      0.18630326E-05      0.58028908E-03     -0.11907648E+00     -0.26766112E-01      0.92063128E-01     -0.74140190E-01     -0.46835437E-01      0.36602131E-01     -0.10000000E+00     -0.38632544E+00      0.00000000E+00      0.23997987E+00      0.69073834E-01     -0.23237987E+00      0.45487324E-01
      2110      0.43011572E+01      0.00000000E+00      0.18119062E+00      0.41199666E+01      0.45034781E+01      0.44335467E+01      0.43216486E+01      0.35949304E+01      0.40362477E+00      0.32309345E+00      0.11189811E+00      0.69931374E-01      0.11032940E-01      0.31311393E-02      0.14422215E-03      0.39455716E-02      0.47299881E-02      0.14938836E-02      0.74817751E-02      0.46224323E-01      0.13576079E-01      0.49147985E-04      0.73205707E-02      0.12768467E-01      0.61562002E-02      0.51990955E-01      0.53554176E-02      0.34264005E-02      0.15318986E-02      0.10992328E-03      0.93851358E-12      0.30694140E-03      0.14584111E-03      0.81093213E-04      0.70732077E-05      0.00000000E+00      0.23701447E-03      0.54306418E-06      0.17831902E-05      0.58028908E-03     -0.11907648E+00     -0.26766112E-01      0.92063128E-01     -0.74140190E-01     -0.46835437E-01      0.36602131E-01     -0.10000000E+00     -0.38632544E+00      0.00000000E+00      0.23983742E+00      0.68983270E-01     -0.23241760E+00      0.45487324E-01
      2111      0.43116118E+01      0.00000000E+00      0.19056187E+00      0.41210499E+01      0.45048152E+01      0.44358655E+01      0.43234335E+01      0.35965304E+01      0.40313078E+00      0.32377236E+00      0.11243202E+00      0.68949679E-01      0.11093822E-01      0.31492282E-02      0.14479295E-03      0.39299861E-02      0.47214892E-02      0.14918217E-02      0.74686817E-02      0.46487449E-01      0.13702043E-01      0.47765678E-04      0.73215522E-02      0.12873387E-01      0.59958635E-02      0.51315811E-01      0.52736842E-02      0.34115026E-02      0.15307210E-02      0.10453214E-03      0.75919428E-12      0.28097021E-03      0.13846843E-03      0.76547491E-04      0.66466623E-05      0.00000000E+00      0.23240687E-03      0.51331393E-06      0.17227171E-05      0.58028908E-03     -0.11907648E+00     -0.26766112E-01      0.92063128E-01     -0.74140190E-01     -0.46835437E-01      0.36602131E-01     -0.10000000E+00     -0.38632544E+00      0.00000000E+00      0.23970375E+00      0.68898323E-01     -0.23245281E+00      0.45487324E-01
      2112      0.42962125E+01      0.00000000E+00      0.17415125E+00      0.41220612E+01      0.45060590E+01      0.44380745E+01      0.43251380E+01      0.35980276E+01      0.40267944E+00      0.32443095E+00      0.11293654E+00      0.67984493E-01      0.11153200E-01      0.31668690E-02      0.14534941E-03      0.39144584E-02      0.47144315E-02      0.14898704E-02      0.74559965E-02      0.46728767E-01      0.13823322E-01      0.46425771E-04      0.73221717E-02      0.12975674E-01      0.58394419E-02      0.50648830E-01      0.51931261E-02      0.33966561E-02      0.15295434E-02      0.99400857E-04      0.61410826E-12      0.25718126E-03      0.13146889E-03      0.72252730E-04      0.62430530E-05      0.00000000E+00      0.22788686E-03      0.48518159E-06      0.16875764E-05      0.58028908E-03     -0.11907648E+00     -0.26766112E-01      0.92063128E-01     -0.74140190E-01     -0.46835437E-01      0.36602131E-01     -0.10000000E+00     -0.38632544E+00      0.00000000E+00      0.23958158E+00      0.68820712E-01     -0.23248550E+00      0.45487324E-01
      2113      0.42533141E+01      0.00000000E+00      0.13018687E+00      0.41231272E+01      0.45073328E+01      0.44402967E+01      0.43268824E+01      0.35995347E+01      0.40227829E+00      0.32506942E+00      0.11341425E+00      0.67036085E-01      0.11211074E-01      0.31840616E-02      0.14589149E-03      0.38989913E-02      0.47087119E-02      0.14880413E-02      0.74437573E-02      0.46950539E-01      0.13940066E-01      0.45127206E-04      0.73226629E-02      0.13075329E-01      0.56869717E-02      0.49990417E-01      0.51137871E-02      0.33818722E-02      0.15283664E-02      0.94520731E-04      0.49674320E-12      0.23539345E-03      0.12482520E-03      0.68195282E-04      0.58609908E-05      0.00000000E+00      0.22345008E-03      0.45858914E-06      0.16768673E-05      0.58028908E-03     -0.11907648E+00     -0.26766112E-01      0.92063128E-01     -0.74140190E-01     -0.46835437E-01      0.36602131E-01     -0.10000000E+00     -0.38632544E+00      0.00000000E+00      0.23947295E+00      0.68751731E-01     -0.23251566E+00      0.45487324E-01
      2114      0.42103425E+01      0.00000000E+00      0.86078125E-01      0.41242644E+01      0.45086491E+01      0.44425443E+01      0.43286765E+01      0.36010524E+01      0.40193608E+00      0.32568798E+00      0.11386779E+00      0.66104845E-01      0.11267444E-01      0.32008061E-02      0.14641920E-03      0.38835881E-02      0.47042772E-02      0.14863483E-02      0.74320088E-02      0.47154985E-01      0.14052432E-01      0.43869024E-04      0.73232604E-02      0.13172352E-01      0.55384993E-02      0.49341035E-01      0.50357177E-02      0.33671635E-02      0.15271913E-02      0.89883520E-04      0.40182088E-12      0.21544731E-03      0.11852532E-03      0.64362283E-04      0.55042869E-05      0.00000000E+00      0.21909880E-03      0.43346277E-06      0.16936963E-05      0.58028908E-03     -0.11907648E+00     -0.26766112E-01      0.92063128E-01     -0.74140190E-01     -0.46835437E-01      0.36602131E-01     -0.10000000E+00     -0.38632544E+00      0.00000000E+00      0.23938026E+00      0.68692886E-01     -0.23254330E+00      0.45487324E-01
      2115      0.41846517E+01      0.00000000E+00      0.59268125E-01      0.41253836E+01      0.45099209E+01      0.44447304E+01      0.43304319E+01      0.36024967E+01      0.40164846E+00      0.32628681E+00      0.11429846E+00      0.65190454E-01      0.11322311E-01      0.32171025E-02      0.14693253E-03      0.38682490E-02      0.47009125E-02      0.14847865E-02      0.74207441E-02      0.47343523E-01      0.14160519E-01      0.42650027E-04      0.73239893E-02      0.13266745E-01      0.53939450E-02      0.48700662E-01      0.49589088E-02      0.33525319E-02      0.15260181E-02      0.85477702E-04      0.32505090E-12      0.19719262E-03      0.11254906E-03      0.60746557E-04      0.51712751E-05      0.00000000E+00      0.21483187E-03      0.40972308E-06      0.17198469E-05      0.58028908E-03     -0.11907648E+00     -0.26766112E-01      0.92063128E-01     -0.74140190E-01     -0.46835437E-01      0.36602131E-01     -0.10000000E+00     -0.38632544E+00      0.00000000E+00      0.23930233E+00      0.68643430E-01     -0.23256841E+00      0.45487324E-01
      2116      0.41695194E+01      0.00000000E+00      0.43176875E-01      0.41263426E+01      0.45110116E+01      0.44467195E+01      0.43320129E+01      0.36037448E+01      0.40140199E+00      0.32686613E+00      0.11470663E+00      0.64292053E-01      0.11375673E-01      0.32329509E-02      0.14743150E-03      0.38529723E-02      0.46983083E-02      0.14833369E-02      0.74099165E-02      0.47516951E-01      0.14264386E-01      0.41468852E-04      0.73247282E-02      0.13358508E-01      0.52531388E-02      0.48068887E-01      0.48833065E-02      0.33379707E-02      0.15248463E-02      0.81289764E-04      0.26295387E-12      0.18048275E-03      0.10687652E-03      0.57335046E-04      0.48603230E-05      0.00000000E+00      0.21064564E-03      0.38728846E-06      0.17367372E-05      0.58028908E-03     -0.11907648E+00     -0.26766112E-01      0.92063128E-01     -0.74140190E-01     -0.46835437E-01      0.36602131E-01     -0.10000000E+00     -0.38632544E+00      0.00000000E+00      0.23923554E+00      0.68601047E-01     -0.23259100E+00      0.45487324E-01
      2117      0.41593267E+01      0.00000000E+00      0.32265625E-01      0.41270611E+01      0.45118453E+01      0.44484363E+01      0.43333434E+01      0.36047301E+01      0.40118725E+00      0.32742610E+00      0.11509289E+00      0.63408984E-01      0.11427531E-01      0.32483513E-02      0.14791611E-03      0.38377564E-02      0.46962508E-02      0.14819853E-02      0.73994912E-02      0.47676138E-01      0.14364098E-01      0.40324240E-04      0.73254083E-02      0.13447642E-01      0.51159433E-02      0.47445415E-01      0.48088705E-02      0.33234754E-02      0.15236757E-02      0.77307739E-04      0.21272142E-12      0.16518466E-03      0.10149397E-03      0.54109890E-04      0.45648224E-05      0.00000000E+00      0.20654343E-03      0.36608410E-06      0.17446296E-05      0.58028908E-03     -0.11907648E+00     -0.26766112E-01      0.92063128E-01     -0.74140190E-01     -0.46835437E-01      0.36602131E-01     -0.10000000E+00     -0.38632544E+00      0.00000000E+00      0.23917734E+00      0.68564123E-01     -0.23261106E+00      0.45487324E-01
      2118      0.41531721E+01      0.00000000E+00      0.25655000E-01      0.41275171E+01      0.45124022E+01      0.44498614E+01      0.43344033E+01      0.36054375E+01      0.40099891E+00      0.32796694E+00      0.11545811E+00      0.62540787E-01      0.11477886E-01      0.32633038E-02      0.14838636E-03      0.38226009E-02      0.46946105E-02      0.14807231E-02      0.73894471E-02      0.47822045E-01      0.14459732E-01      0.39215032E-04      0.73260137E-02      0.13534148E-01      0.49822497E-02      0.46830082E-01      0.47355752E-02      0.33090442E-02      0.15225061E-02      0.73521087E-04      0.17208544E-12      0.15117755E-03      0.96386436E-04      0.51060197E-04      0.42837392E-05      0.00000000E+00      0.20251695E-03      0.34604149E-06      0.17482186E-05      0.58028908E-03     -0.11907648E+00     -0.26766112E-01      0.92063128E-01     -0.74140190E-01     -0.46835437E-01      0.36602131E-01     -0.10000000E+00     -0.38632544E+00      0.00000000E+00      0.23912629E+00      0.68531739E-01     -0.23262860E+00      0.45487324E-01
      2119      0.42002342E+01      0.00000000E+00      0.72528750E-01      0.41277055E+01      0.45126794E+01      0.44509924E+01      0.43351893E+01      0.36058680E+01      0.40083245E+00      0.32848881E+00      0.11580312E+00      0.61687045E-01      0.11526736E-01      0.32778083E-02      0.14884226E-03      0.38075051E-02      0.46932854E-02      0.14795423E-02      0.73797646E-02      0.47955571E-01      0.14551366E-01      0.38140112E-04      0.73265333E-02      0.13618026E-01      0.48519606E-02      0.46222728E-01      0.46633968E-02      0.32946756E-02      0.15213373E-02      0.69919903E-04      0.13921200E-12      0.13835769E-03      0.91537279E-04      0.48181482E-04      0.40212227E-05      0.00000000E+00      0.19856432E-03      0.32709616E-06      0.17486960E-05      0.58028908E-03     -0.11907648E+00     -0.26766112E-01      0.92063128E-01     -0.74140190E-01     -0.46835437E-01      0.36602131E-01     -0.10000000E+00     -0.38632544E+00      0.00000000E+00      0.23908115E+00      0.68503115E-01     -0.23264361E+00      0.45487324E-01
      2120      0.42737318E+01      0.00000000E+00      0.14625187E+00      0.41274799E+01      0.45125432E+01      0.44516971E+01      0.43355706E+01      0.36059190E+01      0.40065975E+00      0.32899192E+00      0.11612644E+00      0.60846091E-01      0.11574083E-01      0.32918650E-02      0.14928381E-03      0.37924629E-02      0.46918511E-02      0.14783997E-02      0.73703253E-02      0.48076234E-01      0.14638962E-01      0.37097976E-04      0.73265985E-02      0.13699278E-01      0.47247832E-02      0.45622317E-01      0.45922090E-02      0.32803472E-02      0.15201676E-02      0.66490005E-04      0.11261072E-12      0.12661960E-03      0.86928170E-04      0.45462794E-04      0.37759046E-05      0.00000000E+00      0.19468422E-03      0.30917539E-06      0.17085777E-05      0.58028908E-03     -0.11907648E+00     -0.26766112E-01      0.92063128E-01     -0.74140190E-01     -0.46835437E-01      0.36602131E-01     -0.10000000E+00     -0.38632544E+00      0.00000000E+00      0.23903433E+00      0.68473419E-01     -0.23265642E+00      0.45487324E-01
      2121      0.43080112E+01      0.00000000E+00      0.18119062E+00      0.41268206E+01      0.45119815E+01      0.44519647E+01      0.43355371E+01      0.36055958E+01      0.40046483E+00      0.32947644E+00      0.11642759E+00      0.60016813E-01      0.11619926E-01      0.33054740E-02      0.14971102E-03      0.37774703E-02      0.46900915E-02      0.14772680E-02      0.73610518E-02      0.48184057E-01      0.14722525E-01      0.36087342E-04      0.73260201E-02      0.13777905E-01      0.46005159E-02      0.45028177E-01      0.45219281E-02      0.32660443E-02      0.15189959E-02      0.63220115E-04      0.91081075E-13      0.11586234E-03      0.82547762E-04      0.42894281E-04      0.35465711E-05      0.00000000E+00      0.19086528E-03      0.29221604E-06      0.16344860E-05      0.58028908E-03     -0.11907648E+00     -0.26766112E-01      0.92063128E-01     -0.74140190E-01     -0.46835437E-01      0.36602131E-01     -0.10000000E+00     -0.38632544E+00      0.00000000E+00      0.23898146E+00      0.68439903E-01     -0.23266766E+00      0.45487324E-01
      2122      0.43166336E+01      0.00000000E+00      0.19056187E+00      0.41260717E+01      0.45113304E+01      0.44521305E+01      0.43354212E+01      0.36052119E+01      0.40026677E+00      0.32994256E+00      0.11670927E+00      0.59199871E-01      0.11664265E-01      0.33186353E-02      0.15012393E-03      0.37625309E-02      0.46883042E-02      0.14761709E-02      0.73520061E-02      0.48280877E-01      0.14802211E-01      0.35107648E-04      0.73251274E-02      0.13853906E-01      0.44792344E-02      0.44440856E-01      0.44526144E-02      0.32517814E-02      0.15178231E-02      0.60106221E-04      0.73661795E-13      0.10601242E-03      0.78387504E-04      0.40468040E-04      0.33322764E-05      0.00000000E+00      0.18711043E-03      0.27617512E-06      0.15796136E-05      0.58028908E-03     -0.11907648E+00     -0.26766112E-01      0.92063128E-01     -0.74140190E-01     -0.46835437E-01      0.36602131E-01     -0.10000000E+00     -0.38632544E+00      0.00000000E+00      0.23892774E+00      0.68405847E-01     -0.23267765E+00      0.45487324E-01
      2123      0.42996336E+01      0.00000000E+00      0.17415125E+00      0.41254824E+01      0.45108328E+01      0.44524371E+01      0.43354634E+01      0.36049934E+01      0.40007954E+00      0.33039045E+00      0.11697368E+00      0.58395696E-01      0.11707100E-01      0.33313492E-02      0.15052259E-03      0.37476477E-02      0.46866880E-02      0.14751266E-02      0.73432361E-02      0.48368245E-01      0.14878161E-01      0.34158280E-04      0.73241641E-02      0.13927283E-01      0.43609796E-02      0.43860766E-01      0.43843127E-02      0.32375702E-02      0.15166504E-02      0.57143532E-04      0.59571693E-13      0.97001529E-04      0.74435681E-04      0.38176412E-04      0.31321065E-05      0.00000000E+00      0.18342789E-03      0.26100944E-06      0.15497441E-05      0.58028908E-03     -0.11907648E+00     -0.26766112E-01      0.92063128E-01     -0.74140190E-01     -0.46835437E-01      0.36602131E-01     -0.10000000E+00     -0.38632544E+00      0.00000000E+00      0.23887695E+00      0.68373655E-01     -0.23268640E+00      0.45487324E-01
      2124      0.42552897E+01      0.00000000E+00      0.13018687E+00      0.41251028E+01      0.45105340E+01      0.44529294E+01      0.43357067E+01      0.36049722E+01      0.39991419E+00      0.33082029E+00      0.11722273E+00      0.57604605E-01      0.11748431E-01      0.33436157E-02      0.15090701E-03      0.37328233E-02      0.46853842E-02      0.14741497E-02      0.73347825E-02      0.48447531E-01      0.14950509E-01      0.33238512E-04      0.73233226E-02      0.13998037E-01      0.42457772E-02      0.43288248E-01      0.43170585E-02      0.32234211E-02      0.15154786E-02      0.54326846E-04      0.48176599E-13      0.88753236E-04      0.70684746E-04      0.36017793E-04      0.29400768E-05      0.00000000E+00      0.17981905E-03      0.24667647E-06      0.15438834E-05      0.58028908E-03     -0.11907648E+00     -0.26766112E-01      0.92063128E-01     -0.74140190E-01     -0.46835437E-01      0.36602131E-01     -0.10000000E+00     -0.38632544E+00      0.00000000E+00      0.23883209E+00      0.68345222E-01     -0.23269389E+00      0.45487324E-01
      2125      0.42110329E+01      0.00000000E+00      0.86078125E-01      0.41249548E+01      0.45104477E+01      0.44536208E+01      0.43361624E+01      0.36051476E+01      0.39978256E+00      0.33123226E+00      0.11745836E+00      0.56826974E-01      0.11788259E-01      0.33554350E-02      0.15127718E-03      0.37180608E-02      0.46845368E-02      0.14732574E-02      0.73266932E-02      0.48520127E-01      0.15019396E-01      0.32347659E-04      0.73228020E-02      0.14066167E-01      0.41336554E-02      0.42723685E-01      0.42508933E-02      0.32093462E-02      0.15143088E-02      0.51651258E-04      0.38962717E-13      0.81204080E-04      0.67127999E-04      0.33979167E-04      0.27557087E-05      0.00000000E+00      0.17627933E-03      0.23313604E-06      0.15651621E-05      0.58028908E-03     -0.11907648E+00     -0.26766112E-01      0.92063128E-01     -0.74140190E-01     -0.46835437E-01      0.36602131E-01     -0.10000000E+00     -0.38632544E+00      0.00000000E+00      0.23879637E+00      0.68322590E-01     -0.23269732E+00      0.45487324E-01
      2126      0.41842147E+01      0.00000000E+00      0.59268125E-01      0.41249466E+01      0.45104837E+01      0.44544210E+01      0.43367398E+01      0.36054302E+01      0.39968311E+00      0.33162653E+00      0.11768121E+00      0.56062604E-01      0.11826584E-01      0.33668070E-02      0.15163312E-03      0.37033603E-02      0.46840906E-02      0.14724478E-02      0.73189648E-02      0.48586663E-01      0.15084904E-01      0.31484856E-04      0.73225962E-02      0.14131676E-01      0.40245483E-02      0.42167044E-01      0.41858083E-02      0.31953470E-02      0.15131410E-02      0.49109990E-04      0.31512564E-13      0.74300997E-04      0.63754551E-04      0.32053601E-04      0.25836094E-05      0.00000000E+00      0.17280775E-03      0.22034498E-06      0.15954246E-05      0.58028908E-03     -0.11907648E+00     -0.26766112E-01      0.92063128E-01     -0.74140190E-01     -0.46835437E-01      0.36602131E-01     -0.10000000E+00     -0.38632544E+00      0.00000000E+00      0.23876939E+00      0.68305489E-01     -0.23269732E+00      0.45487324E-01
      2127      0.41681082E+01      0.00000000E+00      0.43176875E-01      0.41249313E+01      0.45105030E+01      0.44551922E+01      0.43373012E+01      0.36056931E+01      0.39960482E+00      0.33200327E+00      0.11789098E+00      0.55310855E-01      0.11863405E-01      0.33777318E-02      0.15197483E-03      0.36887202E-02      0.46838650E-02      0.14717047E-02      0.73115546E-02      0.48647188E-01      0.15147069E-01      0.30649121E-04      0.73225570E-02      0.14194564E-01      0.39183231E-02      0.41617973E-01      0.41217568E-02      0.31814169E-02      0.15119748E-02      0.46695133E-04      0.25487689E-13      0.67981283E-04      0.60550258E-04      0.30240027E-04      0.24229319E-05      0.00000000E+00      0.16940752E-03      0.20825900E-06      0.16161642E-05      0.58028908E-03     -0.11907648E+00     -0.26766112E-01      0.92063128E-01     -0.74140190E-01     -0.46835437E-01      0.36602131E-01     -0.10000000E+00     -0.38632544E+00      0.00000000E+00      0.23874814E+00      0.68292029E-01     -0.23269732E+00      0.45487324E-01
      2128      0.41570931E+01      0.00000000E+00      0.32265625E-01      0.41248275E+01      0.45104278E+01      0.44558565E+01      0.43377689E+01      0.36058657E+01      0.39954050E+00      0.33236264E+00      0.11808766E+00      0.54571236E-01      0.11898722E-01      0.33882095E-02      0.15230231E-03      0.36741389E-02      0.46837500E-02      0.14710168E-02      0.73044319E-02      0.48701887E-01      0.15205936E-01      0.29839544E-04      0.73225925E-02      0.14254831E-01      0.38148717E-02      0.41076210E-01      0.40587038E-02      0.31675516E-02      0.15108099E-02      0.44399683E-04      0.20614998E-13      0.62194595E-04      0.57506260E-04      0.28526040E-04      0.22728997E-05      0.00000000E+00      0.16607614E-03      0.19683751E-06      0.16276717E-05      0.58028908E-03     -0.11907648E+00     -0.26766112E-01      0.92063128E-01     -0.74140190E-01     -0.46835437E-01      0.36602131E-01     -0.10000000E+00     -0.38632544E+00      0.00000000E+00      0.23873068E+00      0.68280970E-01     -0.23269732E+00      0.45487324E-01
      2129      0.41502671E+01      0.00000000E+00      0.25655000E-01      0.41246121E+01      0.45102362E+01      0.44563928E+01      0.43381213E+01      0.36059297E+01      0.39948675E+00      0.33270482E+00      0.11827152E+00      0.53843430E-01      0.11932537E-01      0.33982400E-02      0.15261556E-03      0.36596159E-02      0.46836992E-02      0.14703781E-02      0.72975791E-02      0.48751093E-01      0.15261566E-01      0.29055291E-04      0.73226669E-02      0.14312478E-01      0.37141115E-02      0.40541598E-01      0.39966268E-02      0.31537493E-02      0.15096461E-02      0.42217468E-04      0.16674001E-13      0.56901833E-04      0.54618383E-04      0.26905806E-04      0.21328006E-05      0.00000000E+00      0.16281187E-03      0.18604334E-06      0.16346362E-05      0.58028908E-03     -0.11907648E+00     -0.26766112E-01      0.92063128E-01     -0.74140190E-01     -0.46835437E-01      0.36602131E-01     -0.10000000E+00     -0.38632544E+00      0.00000000E+00      0.23871609E+00      0.68271727E-01     -0.23269732E+00      0.45487324E-01
      2130      0.41968080E+01      0.00000000E+00      0.72528750E-01      0.41242792E+01      0.45099237E+01      0.44567966E+01      0.43383537E+01      0.36058830E+01      0.39944075E+00      0.33302997E+00      0.11844287E+00      0.53127123E-01      0.11964847E-01      0.34078234E-02      0.15291460E-03      0.36451507E-02      0.46836776E-02      0.14697829E-02      0.72909799E-02      0.48795122E-01      0.15314015E-01      0.28295560E-04      0.73227518E-02      0.14367507E-01      0.36159647E-02      0.40013991E-01      0.39355047E-02      0.31400084E-02      0.15084832E-02      0.40142693E-04      0.13486469E-13      0.52060709E-04      0.51876223E-04      0.25379590E-04      0.20019717E-05      0.00000000E+00      0.15960681E-03      0.17584154E-06      0.16382428E-05      0.58028908E-03     -0.11907648E+00     -0.26766112E-01      0.92063128E-01     -0.74140190E-01     -0.46835437E-01      0.36602131E-01     -0.10000000E+00     -0.38632544E+00      0.00000000E+00      0.23870361E+00      0.68263817E-01     -0.23269732E+00      0.45487324E-01
      2131      0.42699331E+01      0.00000000E+00      0.14625187E+00      0.41236812E+01      0.45093544E+01      0.44569335E+01      0.43383338E+01      0.36056196E+01      0.39937592E+00      0.33333825E+00      0.11859967E+00      0.52420958E-01      0.11995654E-01      0.34169598E-02      0.15319942E-03      0.36307372E-02      0.46833153E-02      0.14691906E-02      0.72845206E-02      0.48832930E-01      0.15363225E-01      0.27559258E-04      0.73224639E-02      0.14419918E-01      0.35202081E-02      0.39492493E-01      0.38752300E-02      0.31263073E-02      0.15073196E-02      0.38167117E-04      0.10907602E-13      0.47631055E-04      0.49268528E-04      0.23941384E-04      0.18797283E-05      0.00000000E+00      0.15645491E-03      0.16619273E-06      0.16011155E-05      0.58028908E-03     -0.11907648E+00     -0.26766112E-01      0.92063128E-01     -0.74140190E-01     -0.46835437E-01      0.36602131E-01     -0.10000000E+00     -0.38632544E+00      0.00000000E+00      0.23868601E+00      0.68252671E-01     -0.23269732E+00      0.45487324E-01
      2132      0.43040052E+01      0.00000000E+00      0.18119062E+00      0.41228146E+01      0.45085314E+01      0.44568073E+01      0.43380664E+01      0.36051589E+01      0.39927766E+00      0.33362983E+00      0.11874097E+00      0.51724051E-01      0.12024958E-01      0.34256492E-02      0.15347003E-03      0.36163717E-02      0.46824401E-02      0.14685760E-02      0.72781275E-02      0.48864039E-01      0.15409181E-01      0.26845366E-04      0.73216016E-02      0.14469713E-01      0.34266869E-02      0.38976516E-01      0.38157315E-02      0.31126320E-02      0.15061540E-02      0.36284180E-04      0.88207914E-14      0.43576930E-04      0.46789559E-04      0.22580019E-04      0.17654633E-05      0.00000000E+00      0.15335825E-03      0.15706274E-06      0.15298966E-05      0.58028908E-03     -0.11907648E+00     -0.26766112E-01      0.92063128E-01     -0.74140190E-01     -0.46835437E-01      0.36602131E-01     -0.10000000E+00     -0.38632544E+00      0.00000000E+00      0.23865934E+00      0.68235776E-01     -0.23269732E+00      0.45487324E-01
